Stations_ID; Mess_Datum; Qualitaets_Niveau; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
      232;19470615;   5;   14.0;  12.9;   6.0;  950.80;   82.00;-999;   19.8;   11.0;   -999;-999;   3.8;   1;    3.400;   0;eor
      232;19470616;   5;   13.8;   9.7;   4.3;  962.30;   64.00;-999;   17.9;    8.6;   -999;-999;   0.0;   0;   12.800;   0;eor
      232;19470617;   5;   15.6;   9.9;   3.7;  962.70;   61.00;-999;   21.4;    5.8;   -999;-999;   0.0;   0;   15.000;   0;eor
      232;19470618;   5;   17.8;   9.3;   2.7;  958.40;   52.00;-999;   24.6;    7.4;   -999;-999;   0.0;   0;   15.500;   0;eor
      232;19470619;   5;   18.4;  10.8;   7.0;  956.80;   56.00;-999;   27.0;    7.7;   -999;-999;   0.0;   1;   11.900;   0;eor
      232;19470620;   5;   19.2;  15.1;   7.7;  957.90;   70.00;-999;   24.4;   14.3;   -999;-999;   0.1;   1;    4.500;   0;eor
      232;19470621;   5;   20.8;  15.7;   6.7;  956.40;   67.00;-999;   25.0;   14.5;   -999;-999;   3.1;   1;    4.800;   0;eor
      232;19470622;   5;   14.4;  14.8;   7.3;  955.50;   86.00;-999;   21.4;   12.4;   -999;-999;  41.9;   1;    3.400;   0;eor
      232;19470623;   5;   14.3;  12.8;   5.7;  959.60;   80.00;-999;   18.2;   11.0;   -999;-999;   0.9;   1;    5.500;   0;eor
      232;19470624;   5;   16.4;  13.2;   5.3;  960.80;   75.00;-999;   21.3;    7.7;   -999;-999;   0.0;   0;   10.300;   0;eor
      232;19470625;   5;   21.8;  15.2;   0.3;  960.60;   64.00;-999;   30.0;   10.7;   -999;-999;   0.0;   0;   12.400;   0;eor
      232;19470626;   5;   24.4;  16.5;   1.0;  962.00;   59.00;-999;   32.5;   14.5;   -999;-999;   0.0;   0;   14.700;   0;eor
      232;19470627;   5;   25.6;  17.7;   2.7;  962.00;   59.00;-999;   32.4;   16.4;   -999;-999;   0.0;   0;   14.700;   0;eor
      232;19470628;   5;   23.3;  16.3;   1.7;  961.00;   60.00;-999;   28.7;   17.8;   -999;-999;   0.0;   0;   14.900;   0;eor
      232;19470629;   5;   22.7;  16.9;   3.0;  960.60;   65.00;-999;   30.2;   15.6;   -999;-999;   0.0;   0;   14.600;   0;eor
      232;19470630;   5;   20.0;  18.4;   5.0;  961.20;   77.00;-999;   28.1;   17.0;   -999;-999;   5.2;   1;   10.700;   0;eor
      232;19470701;   5;   18.9;  18.3;   7.3;  959.80;   83.00;-999;   23.7;   14.8;   -999;-999;   7.0;   1;    3.300;   0;eor
      232;19470702;   5;   17.4;  15.9;   6.0;  961.80;   81.00;-999;   20.6;   15.2;   -999;-999;   0.0;   1;    2.000;   0;eor
      232;19470703;   5;   21.2;  16.9;   5.7;  960.40;   71.00;-999;   25.4;   10.6;   -999;-999;   0.0;   0;    9.700;   0;eor
      232;19470704;   5;   21.1;  15.5;   5.3;  958.60;   62.00;-999;   28.6;   12.4;   -999;-999;   0.0;   1;   10.000;   0;eor
      232;19470705;   5;   20.3;  15.1;   5.3;  954.40;   62.00;-999;   26.6;   13.5;   -999;-999;   1.4;   1;    8.100;   0;eor
      232;19470706;   5;   17.8;  14.9;   6.7;  957.80;   76.00;-999;   22.6;   12.6;   -999;-999;   0.8;   1;    8.000;   0;eor
      232;19470707;   5;   25.8;  14.8;   1.3;  953.80;   49.00;-999;   29.7;   11.7;   -999;-999;   0.2;   1;   14.300;   0;eor
      232;19470708;   5;   17.7;  16.9;   7.3;  951.90;   82.00;-999;   19.6;   15.8;   -999;-999;  14.4;   1;    1.400;   0;eor
      232;19470709;   5;   11.8;  12.3;   7.3;  949.10;   87.00;-999;   16.9;   10.4;   -999;-999;   2.0;   1;    0.600;   0;eor
      232;19470710;   5;   13.7;  10.7;   7.0;  953.10;   68.00;-999;   16.1;   10.0;   -999;-999;   0.0;   1;    5.300;   0;eor
      232;19470711;   5;   15.9;  12.9;   7.0;  953.80;   70.00;-999;   19.8;   11.7;   -999;-999;   6.8;   1;    1.700;   0;eor
      232;19470712;   5;   14.1;  13.5;   4.3;  960.30;   82.00;-999;   18.7;   12.4;   -999;-999;  12.9;   1;    6.400;   0;eor
      232;19470713;   5;   15.7;  11.2;   1.3;  966.70;   65.00;-999;   22.0;    7.4;   -999;-999;   0.0;   0;   11.700;   0;eor
      232;19470714;   5;   17.5;  12.3;   1.0;  964.70;   64.00;-999;   24.2;    8.5;   -999;-999;   0.0;   0;   13.100;   0;eor
      232;19470715;   5;   19.2;  12.8;   0.7;  961.10;   60.00;-999;   24.4;   10.7;   -999;-999;   0.0;   0;   14.700;   0;eor
      232;19470716;   5;   18.4;  12.9;   1.0;  957.90;   63.00;-999;   25.2;    9.6;   -999;-999;   0.0;   0;   15.000;   0;eor
      232;19470717;   5;   18.1;  13.6;   5.0;  957.00;   66.00;-999;   25.0;   10.2;   -999;-999;   0.0;   0;   10.700;   0;eor
      232;19470718;   5;   15.9;  15.6;   7.0;  954.20;   85.00;-999;   23.6;   13.0;   -999;-999;   1.3;   1;    6.400;   0;eor
      232;19470719;   5;   17.2;  15.3;   4.7;  952.40;   79.00;-999;   22.2;   12.5;   -999;-999;   1.6;   1;    6.700;   0;eor
      232;19470720;   5;   16.3;  15.5;   6.3;  955.00;   82.00;-999;   19.4;   13.5;   -999;-999;  12.3;   1;    1.500;   0;eor
      232;19470721;   5;   17.2;  14.5;   4.0;  959.50;   74.00;-999;   22.8;   13.0;   -999;-999;   0.0;   0;   10.600;   0;eor
      232;19470722;   5;   19.1;  14.5;   1.0;  964.20;   69.00;-999;   26.1;   11.2;   -999;-999;   0.0;   0;   14.100;   0;eor
      232;19470723;   5;   21.4;  15.5;   0.3;  963.20;   63.00;-999;   29.0;   12.4;   -999;-999;   0.0;   0;   14.500;   0;eor
      232;19470724;   5;   22.5;  16.1;   1.0;  962.40;   62.00;-999;   30.2;   14.5;   -999;-999;   0.0;   0;   13.600;   0;eor
      232;19470725;   5;   23.8;  14.8;   4.3;  961.80;   54.00;-999;   31.3;   15.0;   -999;-999;   0.0;   0;   12.700;   0;eor
      232;19470726;   5;   25.2;  16.1;   3.0;  961.40;   55.00;-999;   32.9;   15.0;   -999;-999;   0.0;   0;   13.100;   0;eor
      232;19470727;   5;   25.5;  15.5;   3.0;  961.60;   48.00;-999;   32.5;   17.7;   -999;-999;   0.0;   0;   12.900;   0;eor
      232;19470728;   5;   25.3;  20.5;   1.3;  962.00;   62.00;-999;   32.2;   18.1;   -999;-999;   0.0;   0;   13.700;   0;eor
      232;19470729;   5;   26.6;  15.3;   0.7;  959.10;   49.00;-999;   36.1;   15.8;   -999;-999;   1.9;   1;   13.100;   0;eor
      232;19470730;   5;   25.4;  20.5;   4.7;  958.70;   63.00;-999;   32.9;   20.0;   -999;-999;   0.0;   1;    8.500;   0;eor
      232;19470731;   5;   21.2;  18.4;   2.0;  959.40;   73.00;-999;   27.8;   16.5;   -999;-999;   9.3;   1;    8.600;   0;eor
      232;19470801;   5;   22.8;  17.7;   4.3;  961.60;   66.00;-999;   29.3;   16.3;   -999;-999;   0.0;   0;   11.600;   0;eor
      232;19470802;   5;   23.4;  14.4;   3.3;  962.40;   53.00;-999;   31.7;   14.6;   -999;-999;   0.0;   0;   11.500;   0;eor
      232;19470803;   5;   24.9;  17.9;   2.7;  959.90;   60.00;-999;   33.0;   15.3;   -999;-999;   0.0;   0;   10.700;   0;eor
      232;19470804;   5;   25.8;  16.5;   4.0;  954.40;   51.00;-999;   34.0;   17.5;   -999;-999;   0.1;   1;    9.900;   0;eor
      232;19470805;   5;   19.6;  15.2;   7.0;  952.80;   66.00;-999;   26.6;   16.8;   -999;-999;   5.5;   1;    4.900;   0;eor
      232;19470806;   5;   17.1;  13.7;   6.0;  959.10;   71.00;-999;   21.5;   13.7;   -999;-999;   0.0;   0;    6.000;   0;eor
      232;19470807;   5;   18.0;  14.1;   7.0;  958.30;   68.00;-999;   22.3;   14.5;   -999;-999;   0.2;   1;    4.700;   0;eor
      232;19470808;   5;   16.4;  12.1;   5.3;  958.40;   65.00;-999;   21.5;   12.5;   -999;-999;   0.0;   0;    8.800;   0;eor
      232;19470809;   5;   17.4;  11.3;   0.0;  956.40;   60.00;-999;   25.2;    9.0;   -999;-999;   0.0;   0;   13.600;   0;eor
      232;19470810;   5;   19.1;  11.7;   1.0;  956.20;   57.00;-999;   27.3;    9.4;   -999;-999;   0.0;   0;   13.300;   0;eor
      232;19470811;   5;   19.9;  13.3;   2.7;  959.10;   60.00;-999;   26.6;   12.4;   -999;-999;   0.0;   0;    8.300;   0;eor
      232;19470812;   5;   19.1;  13.1;   1.7;  960.30;   61.00;-999;   26.1;   12.3;   -999;-999;   0.0;   0;   10.900;   0;eor
      232;19470813;   5;   20.4;  12.1;   1.0;  961.50;   53.00;-999;   27.8;   11.7;   -999;-999;   0.0;   0;   12.700;   0;eor
      232;19470814;   5;   22.7;  13.6;   0.7;  962.00;   52.00;-999;   29.5;   11.8;   -999;-999;   0.0;   0;   13.500;   0;eor
      232;19470815;   5;   23.4;  12.8;   0.3;  961.60;   46.00;-999;   30.9;   15.5;   -999;-999;   0.0;   0;   13.500;   0;eor
      232;19470816;   5;   22.9;  12.3;   0.3;  961.50;   46.00;-999;   32.5;   15.2;   -999;-999;   0.0;   0;   13.200;   0;eor
      232;19470817;   5;   22.1;  11.5;   0.0;  962.00;   46.00;-999;   29.8;   14.4;   -999;-999;   0.0;   0;   13.500;   0;eor
      232;19470818;   5;   21.7;  10.8;   0.3;  960.70;   44.00;-999;   30.8;   12.2;   -999;-999;   0.0;   0;   13.600;   0;eor
      232;19470819;   5;   22.0;  10.8;   4.3;  958.20;   47.00;-999;   32.2;    9.5;   -999;-999;   0.2;   1;   10.500;   0;eor
      232;19470820;   5;   21.9;  15.5;   4.0;  959.80;   59.00;-999;   29.4;   17.3;   -999;-999;  16.2;   1;    7.500;   0;eor
      232;19470821;   5;   17.9;  16.3;   7.7;  957.80;   81.00;-999;   22.8;   12.8;   -999;-999;   1.6;   1;    1.800;   0;eor
      232;19470822;   5;   18.3;  11.6;   7.3;  956.60;   57.00;-999;   24.2;   13.5;   -999;-999;   0.0;   0;    8.900;   0;eor
      232;19470823;   5;   18.3;  11.5;   4.3;  957.60;   58.00;-999;   24.2;   10.4;   -999;-999;   0.0;   0;   10.600;   0;eor
      232;19470824;   5;   16.8;  12.1;   3.0;  959.20;   64.00;-999;   22.9;   11.4;   -999;-999;   0.0;   1;    6.200;   0;eor
      232;19470825;   5;   15.9;  11.5;   5.3;  959.40;   67.00;-999;   23.3;    8.7;   -999;-999;   0.0;   0;    3.500;   0;eor
      232;19470826;   5;   16.4;  12.1;   5.7;  961.60;   66.00;-999;   22.7;    9.7;   -999;-999;   0.0;   0;    8.000;   0;eor
      232;19470827;   5;   17.2;  10.8;   2.0;  961.90;   60.00;-999;   24.2;   10.4;   -999;-999;   0.0;   0;   11.100;   0;eor
      232;19470828;   5;   18.2;  10.8;   5.7;  960.00;   57.00;-999;   25.1;    8.8;   -999;-999;   0.0;   0;    9.300;   0;eor
      232;19470829;   5;   15.8;   8.7;   2.3;  960.40;   49.00;-999;   22.2;   11.0;   -999;-999;   0.0;   0;   12.200;   0;eor
      232;19470830;   5;   13.5;   8.0;   3.0;  958.80;   54.00;-999;   20.4;    7.4;   -999;-999;   0.0;   0;   11.400;   0;eor
      232;19470831;   5;   12.2;   6.8;   0.7;  958.70;   52.00;-999;   21.4;    4.2;   -999;-999;   0.0;   0;   13.000;   0;eor
      232;19470901;   5;   13.2;   7.5;   0.3;  957.90;   54.00;-999;   23.2;    3.5;   -999;-999;   0.0;   0;   12.300;   0;eor
      232;19470902;   5;   16.3;   8.5;   4.7;  955.60;   52.00;-999;   24.5;    5.4;   -999;-999;   0.0;   0;   11.400;   0;eor
      232;19470903;   5;   16.6;  10.4;   7.0;  955.80;   56.00;-999;   22.3;   13.0;   -999;-999;   0.0;   0;    1.800;   0;eor
      232;19470904;   5;   15.7;   9.7;   1.7;  956.40;   57.00;-999;   24.2;    9.7;   -999;-999;   0.0;   0;   11.200;   0;eor
      232;19470905;   5;   15.1;   8.0;   0.0;  958.20;   54.00;-999;   25.5;    6.6;   -999;-999;   0.0;   0;   12.100;   0;eor
      232;19470906;   5;   15.0;   8.3;   4.0;  959.20;   53.00;-999;   24.9;    6.5;   -999;-999;   0.0;   0;   11.700;   0;eor
      232;19470907;   5;   17.3;  11.5;   4.0;  959.90;   59.00;-999;   22.7;    9.6;   -999;-999;   0.0;   0;    9.300;   0;eor
      232;19470908;   5;   17.1;  11.1;   4.0;  958.30;   59.00;-999;   24.9;   11.8;   -999;-999;   3.6;   1;    9.200;   0;eor
      232;19470909;   5;   16.1;  15.7;   5.7;  960.40;   84.00;-999;   22.0;   13.6;   -999;-999;   1.9;   1;    4.400;   0;eor
      232;19470910;   5;   17.4;  13.6;   2.7;  964.30;   69.00;-999;   25.4;   11.5;   -999;-999;   0.0;   0;   10.200;   0;eor
      232;19470911;   5;   18.7;  12.9;   0.7;  964.30;   65.00;-999;   28.8;    9.9;   -999;-999;   0.0;   0;   11.500;   0;eor
      232;19470912;   5;   21.2;  12.8;   1.0;  965.40;   55.00;-999;   31.9;   13.0;   -999;-999;   0.0;   0;   11.500;   0;eor
      232;19470913;   5;   21.3;  12.7;   0.0;  961.20;   55.00;-999;   33.4;   11.6;   -999;-999;   0.0;   0;   11.200;   0;eor
      232;19470914;   5;   22.0;  12.5;   1.7;  961.60;   48.00;-999;   32.2;   16.7;   -999;-999;   0.0;   0;   11.200;   0;eor
      232;19470915;   5;   21.7;  12.4;   0.7;  963.50;   52.00;-999;   32.7;   12.2;   -999;-999;   0.0;   0;   11.200;   0;eor
      232;19470916;   5;   20.9;   9.3;   0.0;  960.60;   44.00;-999;   31.6;   11.8;   -999;-999;   0.0;   0;   11.300;   0;eor
      232;19470917;   5;   19.6;   9.6;   1.7;  962.40;   45.00;-999;   31.1;   11.3;   -999;-999;   0.0;   0;    9.100;   0;eor
      232;19470918;   5;   19.0;   8.8;   0.0;  961.80;   47.00;-999;   32.2;   10.0;   -999;-999;   0.0;   0;   10.600;   0;eor
      232;19470919;   5;   19.8;   9.6;   0.3;  961.40;   46.00;-999;   32.2;   10.3;   -999;-999;   0.0;   0;   11.100;   0;eor
      232;19470920;   5;   21.6;  10.4;   0.7;  960.80;   46.00;-999;   31.0;   10.0;   -999;-999;   1.0;   1;   10.400;   0;eor
      232;19470921;   5;   17.9;  13.3;   6.0;  967.20;   65.00;-999;   23.9;   16.0;   -999;-999;   3.0;   1;    4.500;   0;eor
      232;19470922;   5;   11.1;  12.0;   5.0;  969.80;   87.00;-999;   16.5;    9.5;   -999;-999;   0.7;   1;    1.000;   0;eor
      232;19470923;   5;   10.9;   9.9;   7.0;  958.60;   80.00;-999;   14.6;    4.2;   -999;-999;   5.3;   1;    1.700;   0;eor
      232;19470924;   5;    8.0;  10.0;   8.0;  953.80;   92.00;-999;   12.1;    7.5;   -999;-999;   7.6;   1;    0.000;   0;eor
      232;19470925;   5;   10.1;  11.5;   8.0;  953.80;   92.00;-999;   12.9;    7.3;   -999;-999;   0.0;   1;    0.000;   0;eor
      232;19470926;   5;   17.0;  11.7;   7.3;  951.00;   65.00;-999;   26.6;    7.6;   -999;-999;   0.0;   1;    6.900;   0;eor
      232;19470927;   5;   15.8;  12.3;   3.0;  960.40;   69.00;-999;   23.3;   12.2;   -999;-999;   0.0;   0;    7.800;   0;eor
      232;19470928;   5;   15.8;  10.9;   0.3;  965.00;   64.00;-999;   23.1;   10.8;   -999;-999;   0.0;   0;   10.900;   0;eor
      232;19470929;   5;   16.6;  11.3;   6.7;  961.60;   62.00;-999;   21.6;   11.1;   -999;-999;   0.5;   1;    8.000;   0;eor
      232;19470930;   5;    9.2;   8.3;   5.7;  966.60;   68.00;-999;   16.2;    6.7;   -999;-999;   0.0;   0;    2.600;   0;eor
      232;19471001;   5;    7.4;   6.5;   3.0;  966.60;   68.00;-999;   15.3;    1.3;   -999;-999;   0.0;   0;   10.200;   0;eor
      232;19471002;   5;    9.9;   8.0;   3.3;  964.70;   70.00;-999;   17.8;    1.3;   -999;-999;   0.0;   0;   10.500;   0;eor
      232;19471003;   5;    8.0;   5.2;   1.0;  967.40;   50.00;-999;   15.9;    2.3;   -999;-999;   0.0;   0;   10.600;   0;eor
      232;19471004;   5;    7.0;   5.7;   3.0;  968.40;   61.00;-999;   17.7;   -2.2;   -999;-999;   0.0;   0;   10.900;   0;eor
      232;19471005;   5;   10.0;   7.2;   0.0;  964.80;   63.00;-999;   21.8;    0.3;   -999;-999;   0.0;   0;   10.700;   0;eor
      232;19471006;   5;   11.2;   7.7;   0.3;  962.40;   61.00;-999;   22.9;    3.2;   -999;-999;   0.0;   0;   10.300;   0;eor
      232;19471007;   5;   14.0;   9.5;   1.0;  961.80;   64.00;-999;   23.4;    5.4;   -999;-999;   0.0;   0;   10.200;   0;eor
      232;19471008;   5;   12.5;   7.9;   0.7;  960.60;   60.00;-999;   23.3;    5.6;   -999;-999;   0.0;   0;    9.900;   0;eor
      232;19471009;   5;   12.0;   8.7;   1.0;  960.20;   64.00;-999;   22.8;    4.0;   -999;-999;   0.0;   0;   10.200;   0;eor
      232;19471010;   5;   13.8;  11.9;   7.0;  965.50;   76.00;-999;   18.4;    6.6;   -999;-999;   0.0;   1;    2.100;   0;eor
      232;19471011;   5;   11.8;  12.3;   5.3;  972.40;   85.00;-999;   15.7;   10.0;   -999;-999;   0.0;   0;    0.000;   0;eor
      232;19471012;   5;   10.0;   8.9;   0.7;  972.60;   73.00;-999;   19.5;    4.0;   -999;-999;   0.0;   0;    8.800;   0;eor
      232;19471013;   5;    7.9;   8.7;   3.0;  968.80;   82.00;-999;   16.3;    0.6;   -999;-999;   0.0;   1;    6.400;   0;eor
      232;19471014;   5;    9.0;   9.3;   0.3;  962.80;   82.00;-999;   17.2;    2.2;   -999;-999;   0.1;   1;    4.800;   0;eor
      232;19471015;   5;   11.5;  12.5;   8.0;  961.40;   93.00;-999;   14.7;    6.4;   -999;-999;   8.6;   1;    0.200;   0;eor
      232;19471016;   5;    9.7;  10.0;   6.7;  963.50;   83.00;-999;   12.5;    7.5;   -999;-999;   2.4;   1;    3.000;   0;eor
      232;19471017;   5;   10.3;  11.1;   7.7;  962.60;   88.00;-999;   12.5;    8.6;   -999;-999;   4.9;   1;    0.400;   0;eor
      232;19471018;   5;    3.8;   5.6;   1.7;  967.20;   69.00;-999;   10.9;    1.0;   -999;-999;   0.0;   0;   10.200;   0;eor
      232;19471019;   5;    3.1;   5.2;   1.3;  971.10;   70.00;-999;    9.5;   -3.3;   -999;-999;   0.0;   0;   10.500;   0;eor
      232;19471020;   5;    3.6;   4.7;   0.3;  969.80;   58.00;-999;   10.6;   -0.1;   -999;-999;   0.0;   0;   10.100;   0;eor
      232;19471021;   5;    4.5;   6.1;   4.7;  964.80;   71.00;-999;   13.9;   -3.2;   -999;-999;   0.0;   0;    9.500;   0;eor
      232;19471022;   5;    6.6;   7.9;   4.0;  960.80;   81.00;-999;   15.9;   -1.0;   -999;-999;   0.0;   0;    8.300;   0;eor
      232;19471023;   5;    6.8;   7.6;   5.0;  957.60;   76.00;-999;   15.5;    1.2;   -999;-999;   0.0;   0;    6.700;   0;eor
      232;19471024;   5;    4.4;   6.4;   8.0;  954.40;   76.00;-999;    9.1;    1.2;   -999;-999;   0.0;   0;    1.700;   0;eor
      232;19471025;   5;    4.2;   5.5;   6.7;  953.90;   64.00;-999;   10.6;    1.1;   -999;-999;   0.0;   0;    3.400;   0;eor
      232;19471026;   5;   -0.4;   3.7;   5.7;  954.70;   65.00;-999;    6.3;   -4.4;   -999;-999;   0.0;   0;    6.400;   0;eor
      232;19471027;   5;    1.2;   3.9;   3.3;  955.00;   60.00;-999;    6.9;   -4.3;   -999;-999;   0.0;   0;    9.100;   0;eor
      232;19471028;   5;    2.5;   4.7;   3.7;  955.50;   62.00;-999;    8.8;    0.1;   -999;-999;   0.0;   0;    6.400;   0;eor
      232;19471029;   5;    3.0;   6.5;   8.0;  954.70;   84.00;-999;    5.9;   -1.3;   -999;-999;   0.0;   0;    0.000;   0;eor
      232;19471030;   5;    3.6;   6.8;   3.3;  951.90;   83.00;-999;   10.0;    1.5;   -999;-999;   0.0;   1;    4.000;   0;eor
      232;19471031;   5;    6.4;   8.0;   7.7;  949.80;   86.00;-999;    9.8;   -1.5;   -999;-999;   0.0;   1;    2.200;   0;eor
      232;19471101;   5;    8.4;  10.0;   8.0;  959.40;   91.00;-999;   10.1;    5.1;   -999;-999;   0.0;   0;    0.000;   0;eor
      232;19471102;   5;    7.9;   9.1;   3.7;  958.80;   81.00;-999;   13.0;    5.2;   -999;-999;   0.0;   0;    5.500;   0;eor
      232;19471103;   5;    6.9;   8.8;   6.7;  958.60;   88.00;-999;   12.4;    0.7;   -999;-999;   0.8;   1;    0.200;   0;eor
      232;19471104;   5;    7.3;   8.1;   5.3;  963.20;   80.00;-999;   11.7;    4.0;   -999;-999;   2.6;   1;    6.200;   0;eor
      232;19471105;   5;    7.5;   9.5;   7.3;  960.60;   91.00;-999;    8.8;    5.3;   -999;-999;  14.7;   1;    0.000;   0;eor
      232;19471106;   5;    5.5;   7.9;   7.0;  964.80;   86.00;-999;    7.6;    4.0;   -999;-999;   0.1;   1;    1.800;   0;eor
      232;19471107;   5;    4.2;   7.2;   7.3;  967.20;   86.00;-999;    7.9;    2.8;   -999;-999;   0.0;   0;    0.200;   0;eor
      232;19471108;   5;    6.5;   7.6;   7.7;  963.90;   79.00;-999;   10.8;    2.7;   -999;-999;   0.9;   1;    3.000;   0;eor
      232;19471109;   5;    7.5;   7.2;   5.3;  961.00;   73.00;-999;   14.5;    0.3;   -999;-999;   6.8;   1;    8.300;   0;eor
      232;19471110;   5;    9.0;   9.7;   7.7;  954.00;   84.00;-999;   11.3;    6.0;   -999;-999;  10.9;   1;    0.000;   0;eor
      232;19471111;   5;    9.2;   9.3;   8.0;  957.80;   83.00;-999;   12.0;    5.3;   -999;-999;   1.9;   1;    0.000;   0;eor
      232;19471112;   5;   11.6;   9.6;   5.7;  951.10;   70.00;-999;   14.8;   10.4;   -999;-999;   0.1;   1;    6.200;   0;eor
      232;19471113;   5;    8.3;   9.6;   8.0;  949.60;   79.00;-999;   13.6;    4.9;   -999;-999;   4.9;   1;    0.600;   0;eor
      232;19471114;   5;    5.5;   7.5;   7.7;  954.70;   83.00;-999;    7.0;    3.4;   -999;-999;  20.5;   1;    0.000;   0;eor
      232;19471115;   5;    5.8;   8.7;   8.0;  946.60;   92.00;-999;   12.1;    3.1;   -999;-999;  56.1;   8;    0.000;   0;eor
      232;19471116;   5;    1.9;   6.0;   7.0;  955.50;   84.00;-999;    5.8;    0.3;   -999;-999;   0.0;   0;    4.400;   0;eor
      232;19471117;   5;    0.8;   5.1;   5.0;  954.20;   79.00;-999;    2.9;   -0.8;   -999;-999;   0.9;   7;    2.900;   0;eor
      232;19471118;   5;   -0.3;   5.7;   8.0;  947.50;   96.00;-999;    1.2;   -1.9;   -999;-999;   1.9;   7;    0.000;   1;eor
      232;19471119;   5;    5.6;   8.1;   8.0;  951.10;   93.00;-999;    9.4;   -0.4;   -999;-999;   5.9;   1;    0.000;   0;eor
      232;19471120;   5;    9.4;  10.5;   7.7;  966.00;   87.00;-999;   11.4;    8.5;   -999;-999;   0.2;   1;    1.000;   0;eor
      232;19471121;   5;    8.0;   9.9;   5.3;  970.40;   89.00;-999;   13.5;    6.0;   -999;-999;   0.0;   0;    5.500;   0;eor
      232;19471122;   5;   11.8;   9.7;   7.0;  968.20;   70.00;-999;   15.3;    5.5;   -999;-999;   0.1;   1;    2.100;   0;eor
      232;19471123;   5;   11.6;  12.0;   8.0;  963.40;   87.00;-999;   13.2;   10.3;   -999;-999;   5.3;   1;    0.000;   0;eor
      232;19471124;   5;    5.6;   7.2;   6.3;  959.50;   75.00;-999;   11.4;    4.3;   -999;-999;   1.1;   8;    5.400;   0;eor
      232;19471125;   5;    1.6;   6.3;   7.7;  947.60;   91.00;-999;    4.8;    0.5;   -999;-999;   4.3;   7;    0.200;   0;eor
      232;19471126;   5;   -1.4;   4.9;   6.7;  946.40;   85.00;-999;    1.6;   -3.4;   -999;-999;   1.6;   7;    2.500;   2;eor
      232;19471127;   5;   -2.1;   3.7;   4.7;  947.80;   73.00;-999;    1.3;   -4.5;   -999;-999;   0.2;   7;    5.100;   3;eor
      232;19471128;   5;    0.4;   5.5;   8.0;  938.30;   88.00;-999;    2.1;   -3.4;   -999;-999;   0.2;   1;    2.100;   1;eor
      232;19471129;   5;    1.4;   6.1;   7.0;  937.60;   88.00;-999;    4.3;   -1.0;   -999;-999;   0.1;   8;    0.000;   1;eor
      232;19471130;   5;   -0.2;   5.1;   5.0;  940.80;   82.00;-999;    2.7;   -2.0;   -999;-999;   0.0;   0;    0.100;   0;eor
      232;19471201;   5;   -2.4;   4.7;   8.0;  938.60;   94.00;-999;   -0.8;   -5.8;   -999;-999;   0.0;   1;    0.000;   0;eor
      232;19471202;   5;   -0.2;   5.7;   8.0;  931.10;   97.00;-999;    0.4;   -1.4;   -999;-999;   0.0;   0;    0.000;   0;eor
      232;19471203;   5;    0.5;   5.6;   4.0;  935.90;   87.00;-999;    4.2;   -1.2;   -999;-999;   0.0;   0;    4.000;   0;eor
      232;19471204;   5;    1.6;   5.9;   8.0;  940.60;   88.00;-999;    3.0;   -1.5;   -999;-999;   0.2;   8;    0.000;   0;eor
      232;19471205;   5;    1.2;   5.3;   3.0;  944.20;   81.00;-999;    6.6;   -1.2;   -999;-999;   0.0;   0;    6.500;   0;eor
      232;19471206;   5;    0.5;   5.9;   8.0;  946.60;   93.00;-999;    1.8;   -2.4;   -999;-999;   0.0;   8;    0.000;   0;eor
      232;19471207;   5;    2.8;   6.7;   8.0;  950.40;   90.00;-999;    5.3;   -1.0;   -999;-999;   3.7;   1;    2.900;   0;eor
      232;19471208;   5;    2.0;   6.5;   5.7;  953.00;   90.00;-999;    4.8;    0.6;   -999;-999;   0.3;   1;    0.400;   0;eor
      232;19471209;   5;    1.9;   6.4;   7.0;  957.80;   90.00;-999;    3.3;    0.1;   -999;-999;   0.0;   0;    0.700;   0;eor
      232;19471210;   5;    1.3;   6.1;   8.0;  968.20;   90.00;-999;    2.6;    0.8;   -999;-999;   0.0;   7;    0.000;   0;eor
